latitude,longitude,state,grid_key,acq_date,acq_time,model_predicted_class,prediction_confidence,heuristic_label,risk_score,risk_level,risk_score_api,frp,brightness,bright_t31,bright_ti4,bright_ti5,dist_industrial_zone_km,dist_power_plant_km,dist_quarry_km,dist_brick_kiln_km,dist_oil_gas_km,dist_waste_site_km,landcover_name,landcover_class,population_density,recurrence_score,recency_score,trend_score,stability_score,persistence_confidence,site_detection_count,top_shap_feature,top_shap_impact,risk_explanation,prob_Agricultural_Burning,prob_Brick_Kiln,prob_Industrial,prob_Mining_Extraction,prob_Other_Unknown,prob_Waste_Landfill,prob_Wildfire,scan,track,satellite,instrument,confidence,version,daynight,confidence_numeric,landcover_code,ndvi,nbr,sar_backscatter_delta,type,label_confidence
15.33406,76.28747,Karnataka,1533_7629,2026-08-26,2000.0,Industrial,1.0,Industrial,49.5,Medium,0.756,2.0,307.41,290.89,307.41,290.89,0.564,4.277,2.604,396.94,297.6,112.961,Bare / sparse vegetation,60.0,2301.761474609375,0.7413915852262982,8.898096003883441e-07,0.5114330067746939,0.3967571545790057,1.0,51.0,dist_industrial_zone_km,4.1623,Classified as Industrial (100% confidence). moderately persistent (persistence score 45/100). Intensity score 24/100. Overall risk: 50/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.56,0.51,N21,VIIRS,n,2.0NRT,N,50.0,60.0,,,,0,medium
15.33856,76.27937,Karnataka,1534_7628,2026-09-08,2055.0,Industrial,1.0,Industrial,50.7,High,0.756,2.49,319.13,290.46,319.13,290.46,0.444,4.319,2.519,397.359,297.576,112.071,Tree cover,10.0,1127.015869140625,0.7413915852262982,6.589474105681313e-07,0.5114105185157973,0.4236852280948657,1.0,52.0,dist_industrial_zone_km,4.2173,Classified as Industrial (100% confidence). moderately persistent (persistence score 45/100). Intensity score 27/100. Overall risk: 51/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49,0.49,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
15.33683,76.28011,Karnataka,1534_7628,2026-09-14,2044.0,Industrial,1.0,Industrial,61.8,High,0.764,3.78,327.79,294.2,327.79,294.2,0.286,4.423,2.379,397.175,297.707,112.275,Tree cover,10.0,1127.015869140625,0.7450530918139344,0.8705505632961241,0.5272865883878427,0.14358005619183048,1.0,52.0,dist_industrial_zone_km,4.4367,Classified as Industrial (100% confidence). moderately persistent (persistence score 63/100). Intensity score 34/100. Overall risk: 62/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48,0.4,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
15.39007,80.13628,AndhraPradesh,1539_8014,2026-08-28,830.0,Other/Unknown,0.9999,Other/Unknown,14.8,Low,0.35,3.37,330.71,296.28,330.71,296.28,10.797,20.763,40.558,297.017,12.938,114.723,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.1846,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 32/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.34,0.56,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
15.56243,79.89336,AndhraPradesh,1556_7989,2026-08-28,830.0,Agricultural Burning,0.8436,Other/Unknown,8.5,Low,0.334,2.59,338.27,294.8,338.27,294.8,7.492,15.418,8.442,315.412,21.261,132.671,Cropland,40.0,254.9415283203125,0.13070098600339122,3.121179708303897e-08,,,0.5,2.0,recurrence_score,1.5449,Classified as Agricultural Burning (84% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 28/100. Overall risk: 8/100.,0.8436,0.0,0.0,0.0,0.1564,0.0,0.0,0.33,0.56,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
15.62259,79.18162,AndhraPradesh,1562_7918,2026-08-26,729.0,Other/Unknown,1.0,Other/Unknown,16.6,Low,0.35,6.57,334.29,292.53,334.29,292.53,17.036,8.701,6.871,332.132,97.094,130.729,,,,0.0,0.0,,,0.5,1.0,landcover_code,0.8566,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 44/100. Overall risk: 17/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59,0.53,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
15.62631,79.17872,AndhraPradesh,1563_7918,2026-08-26,729.0,Other/Unknown,1.0,Other/Unknown,15.3,Low,0.35,4.14,330.99,291.27,330.99,291.27,16.892,8.902,7.188,332.609,97.463,130.358,,,,0.0,0.0,,,0.5,1.0,landcover_code,0.856,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 35/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59,0.53,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
15.65413,80.13641,AndhraPradesh,1565_8014,2026-08-29,811.0,Other/Unknown,1.0,Other/Unknown,22.7,Low,0.358,4.69,337.27,300.91,337.27,300.91,9.923,9.923,34.581,326.307,19.105,109.265,Cropland,40.0,154.4710693359375,0.26140197200678245,9.975565078044643e-13,0.5168685956913849,0.4142135623730951,1.0,4.0,dist_industrial_zone_km,1.0062,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 28/100). Intensity score 38/100. Overall risk: 23/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.41,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
15.65657,73.98945,Maharashtra,1566_7399,2026-08-25,2017.0,Mining/Extraction,1.0,Mining/Extraction,44.1,Medium,0.755,1.7,298.34,286.54,298.34,286.54,0.315,43.361,0.744,399.275,317.678,10.623,Grassland,30.0,132.02847290039062,0.7413915852262982,9.106079138855144e-07,0.5103010422170786,0.43047257999737126,1.0,54.0,dist_quarry_km,4.7747,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 45/100). Intensity score 22/100. Overall risk: 44/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.44,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
15.65695,73.98811,Maharashtra,1566_7399,2026-08-26,2000.0,Mining/Extraction,1.0,Mining/Extraction,52.1,High,0.752,1.29,308.16,290.45,308.16,290.45,0.302,43.399,0.828,399.219,317.759,10.62,Grassland,30.0,132.02847290039062,0.7450530918139344,0.9771599684342459,0.5049753259749018,0.13083647354110162,1.0,54.0,dist_quarry_km,4.6962,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 65/100). Intensity score 18/100. Overall risk: 52/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
15.65726,73.98717,Maharashtra,1566_7399,2026-08-26,2000.0,Mining/Extraction,1.0,Mining/Extraction,52.9,High,0.754,1.46,305.45,290.46,305.45,290.46,0.332,43.431,0.902,399.175,317.82,10.623,Grassland,30.0,132.02847290039062,0.7486448511604031,1.0,0.5070043494519947,0.12989181498249755,1.0,54.0,dist_quarry_km,4.6087,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 66/100). Intensity score 20/100. Overall risk: 53/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.6,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
15.6589,73.98905,Maharashtra,1566_7399,2026-08-30,2025.0,Mining/Extraction,1.0,Mining/Extraction,52.8,High,0.756,1.82,313.76,291.6,313.76,291.6,0.063,43.618,1.006,399.013,317.938,10.857,Grassland,30.0,132.02847290039062,0.7521694708713587,0.9117224885582168,0.511370680711133,0.12879549188272882,1.0,54.0,dist_quarry_km,4.4985,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 64/100). Intensity score 22/100. Overall risk: 53/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48,0.4,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
15.66465,79.57255,AndhraPradesh,1566_7957,2026-09-02,835.0,Other/Unknown,1.0,Other/Unknown,15.8,Low,0.35,4.97,335.9,290.83,335.9,290.83,7.867,23.109,26.545,329.065,57.427,141.197,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4165,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 39/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41,0.61,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
15.68491,78.45717,AndhraPradesh,1568_7846,2026-08-25,2017.0,Mining/Extraction,1.0,Mining/Extraction,44.5,Medium,0.756,2.33,305.93,291.89,305.93,291.89,0.239,0.719,0.949,365.493,174.899,53.291,Built-up,50.0,2246.86767578125,0.7413915852262982,7.396434601944622e-07,0.5129396101395137,0.2980904581622138,1.0,51.0,dist_quarry_km,4.6522,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 43/100). Intensity score 26/100. Overall risk: 44/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
15.84844,79.11243,AndhraPradesh,1585_7911,2026-08-28,830.0,Wildfire,0.9997,Wildfire,27.5,Medium,0.362,4.29,333.77,297.24,333.77,297.24,14.913,27.702,27.882,358.296,110.698,121.774,Shrubland,20.0,55.31391143798828,0.337857147626047,4.242942811910362e-13,0.5238069846286914,0.3333333333333333,1.0,6.0,landcover_code,3.1956,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 30/100). Intensity score 36/100. Overall risk: 28/100.,0.0,0.0,0.0,0.0,0.0003,0.0,0.9997,0.6,0.53,N21,VIIRS,n,2.0NRT,D,50.0,20.0,,,,0,n/a
15.84632,80.17049,AndhraPradesh,1585_8017,2026-08-26,2000.0,Agricultural Burning,0.6865,Other/Unknown,9.7,Low,0.319,6.76,316.79,292.15,316.79,292.15,14.16,22.581,37.794,347.881,40.645,89.533,Cropland,40.0,406.9098205566406,0.20715616162265582,2.7975867176063866e-16,,,0.5,3.0,recurrence_score,1.2723,Classified as Agricultural Burning (69% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 44/100. Overall risk: 10/100.,0.6865,0.0,0.0,0.0,0.3135,0.0,0.0,0.49,0.4,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
15.88671,79.82129,AndhraPradesh,1589_7982,2026-09-01,716.0,Wildfire,0.9996,Wildfire,21.2,Low,0.35,5.45,337.9,289.62,337.9,289.62,13.636,14.43,13.275,351.65,51.785,109.548,Tree cover,10.0,150.53634643554688,0.13070098600339122,6.288056942486161e-10,,,0.5,2.0,landcover_code,3.4147,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 40/100. Overall risk: 21/100.,0.0,0.0,0.0,0.0,0.0004,0.0,0.9996,0.43,0.62,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
16.03253,78.70424,Telangana,1603_7870,2026-08-29,811.0,Wildfire,0.9998,Wildfire,29.7,Medium,0.372,8.58,338.63,298.3,338.63,298.3,21.668,34.377,47.661,390.788,158.808,81.984,Grassland,30.0,3.369753837585449,0.303478291430754,4.832526397358803e-17,0.5432044867752903,0.3660254037844387,1.0,5.0,landcover_code,2.8762,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 30/100). Intensity score 49/100. Overall risk: 30/100.,0.0,0.0,0.0,0.0,0.0002,0.0,0.9998,0.44,0.39,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
16.03076,79.71768,AndhraPradesh,1603_7972,2026-08-28,830.0,Other/Unknown,0.9999,Other/Unknown,23.8,Low,0.348,3.48,342.17,297.93,342.17,297.93,3.684,31.106,17.95,368.197,71.245,97.633,Cropland,40.0,341.0985717773437,0.26140197200678245,2.6957490247495107e-09,0.495250142890675,0.9508196741984587,1.0,4.0,dist_industrial_zone_km,1.0993,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 36/100). Intensity score 32/100. Overall risk: 24/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.33,0.55,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
16.11085,81.14068,AndhraPradesh,1611_8114,2026-09-01,716.0,Other/Unknown,1.0,Other/Unknown,18.4,Low,0.324,2.67,335.18,289.37,335.18,289.37,5.926,8.455,63.541,398.151,31.276,8.55,Shrubland,20.0,118.34967041015624,0.337857147626047,6.040657996698513e-18,0.4485082013715109,,1.0,6.0,dist_industrial_zone_km,1.5014,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 17/100). Intensity score 28/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34,0.56,N21,VIIRS,n,2.0NRT,D,50.0,20.0,,,,0,n/a
16.16818,78.917,AndhraPradesh,1617_7892,2026-09-02,835.0,Wildfire,0.9999,Wildfire,26.8,Medium,0.281,3.14,333.24,288.62,333.24,288.62,29.028,54.167,41.247,398.097,145.175,108.497,Tree cover,10.0,18.512453079223636,0.4976250423777936,1.8626451492309624e-09,0.36221362476948854,0.29991167265324725,1.0,14.0,landcover_code,3.2552,Classified as Wildfire (100% confidence). moderately persistent (persistence score 31/100). Intensity score 31/100. Overall risk: 27/100.,0.0,0.0,0.0,0.0,1e-04,0.0,0.9999,0.37,0.58,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
16.30448,77.35959,Karnataka,1630_7736,2026-09-01,1947.0,Industrial,1.0,Industrial,38.1,Medium,0.732,0.61,301.2,284.66,301.2,284.66,0.612,0.295,15.729,484.87,155.81,7.944,Tree cover,10.0,1864.7127685546875,0.3921029580101737,2.8232421102195974e-09,0.46436409555524893,0.31148619089485163,1.0,8.0,dist_power_plant_km,2.3307,Classified as Industrial (100% confidence). moderately persistent (persistence score 30/100). Intensity score 10/100. Overall risk: 38/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
16.40067,79.36681,AndhraPradesh,1640_7937,2026-08-26,729.0,Other/Unknown,1.0,Other/Unknown,17.2,Low,0.35,8.29,335.24,293.52,335.24,293.52,10.24,20.529,6.382,413.126,126.453,88.944,,,,0.0,0.0,,,0.5,1.0,landcover_code,0.9945,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 48/100. Overall risk: 17/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.51,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
16.40797,79.41428,AndhraPradesh,1641_7941,2026-08-29,811.0,Other/Unknown,0.9999,Other/Unknown,17.4,Low,0.35,4.87,337.76,300.39,337.76,300.39,7.141,21.741,2.046,413.206,124.134,84.312,Grassland,30.0,668.9459838867188,0.13070098600339122,4.679240163218327e-24,,,0.5,2.0,dist_industrial_zone_km,1.0096,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 38/100. Overall risk: 17/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.48,0.4,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
16.70544,78.78356,Telangana,1671_7878,2026-08-29,811.0,Other/Unknown,1.0,Other/Unknown,22.9,Low,0.357,5.01,335.05,297.09,335.05,297.09,14.56,7.542,25.446,459.45,84.462,74.841,Cropland,40.0,119.16960906982422,0.26140197200678245,6.90111750335874e-07,0.5132885365947457,0.4142135623730951,1.0,4.0,dist_industrial_zone_km,0.757,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 28/100). Intensity score 39/100. Overall risk: 23/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45,0.39,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
16.7619,79.13581,Telangana,1676_7914,2026-08-29,811.0,Other/Unknown,0.9999,Other/Unknown,16.3,Low,0.35,5.96,341.31,296.11,341.31,296.11,24.335,10.271,32.043,456.892,89.849,88.007,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4212,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 42/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.47,0.4,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
16.83534,79.16514,Telangana,1684_7917,2026-08-26,729.0,Agricultural Burning,0.6357,Other/Unknown,8.2,Low,0.314,3.28,330.52,291.87,330.52,291.87,27.21,12.112,40.442,464.34,84.595,81.298,Cropland,40.0,97.94390106201172,0.20715616162265582,4.4059229930232474e-17,,,0.5,3.0,recurrence_score,1.2719,Classified as Agricultural Burning (64% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 32/100. Overall risk: 8/100.,0.6357,0.0,0.0,0.0,0.3642,0.0,0.0,0.56,0.51,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
16.85769,80.79336,AndhraPradesh,1686_8079,2026-09-01,716.0,Other/Unknown,0.9999,Other/Unknown,15.9,Low,0.35,5.17,340.49,288.83,340.49,288.83,10.331,15.805,27.429,468.597,40.674,24.877,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.1882,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 39/100. Overall risk: 16/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.35,0.57,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
16.99839,79.08223,Telangana,1700_7908,2026-08-28,830.0,Agricultural Burning,0.8282,Other/Unknown,8.9,Low,0.333,3.54,331.13,291.49,331.13,291.49,20.879,7.166,53.191,483.793,64.725,65.983,Cropland,40.0,240.7476959228516,0.13070098600339122,8.892655409038234e-10,,,0.5,2.0,recurrence_score,1.5414,Classified as Agricultural Burning (83% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 33/100. Overall risk: 9/100.,0.8282,0.0,0.0,0.0,0.1718,0.0,0.0,0.61,0.54,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
17.02574,81.12362,AndhraPradesh,1703_8112,2026-08-26,2000.0,Other/Unknown,1.0,Other/Unknown,13.2,Low,0.35,1.64,305.54,291.23,305.54,291.23,15.767,11.75,39.583,494.877,61.504,17.114,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4043,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 21/100. Overall risk: 13/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45,0.39,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,n/a
17.02656,81.12515,AndhraPradesh,1703_8113,2026-08-26,2000.0,Other/Unknown,1.0,Other/Unknown,12.9,Low,0.35,1.45,305.65,291.0,305.65,291.0,15.597,11.901,39.683,495.008,61.322,17.288,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4043,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 19/100. Overall risk: 13/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45,0.39,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,n/a
17.06211,76.97839,Karnataka,1706_7698,2026-08-30,2023.0,Mining/Extraction,1.0,Mining/Extraction,38.0,Medium,0.742,0.27,296.6,276.06,296.6,276.06,0.246,0.773,0.498,428.74,97.432,70.384,Built-up,50.0,6095.4267578125,0.7413915852262982,7.74624248844372e-07,0.48333117935428366,0.2219670902287463,1.0,53.0,dist_quarry_km,5.1127,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 41/100). Intensity score 5/100. Overall risk: 38/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
17.06384,76.97977,Karnataka,1706_7698,2026-08-31,2006.0,Mining/Extraction,1.0,Mining/Extraction,50.7,High,0.745,0.78,302.15,278.25,302.15,278.25,0.399,0.989,0.417,428.751,97.193,70.318,Built-up,50.0,6095.4267578125,0.7450530918139344,0.9771599684342459,0.49002828315194347,0.16484437070894883,1.0,53.0,dist_quarry_km,4.8798,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 65/100). Intensity score 12/100. Overall risk: 51/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.45,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
17.06124,76.97998,Karnataka,1706_7698,2026-08-31,2006.0,Mining/Extraction,1.0,Mining/Extraction,49.7,Medium,0.743,0.42,300.95,277.75,300.95,277.75,0.115,0.72,0.658,428.934,97.382,70.563,Built-up,50.0,6095.4267578125,0.7486448511604031,1.0,0.4857226323591053,0.1636246439148537,1.0,53.0,dist_quarry_km,4.8655,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 66/100). Intensity score 8/100. Overall risk: 50/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.45,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
17.13949,77.17442,Karnataka,1714_7717,2026-08-31,2006.0,Mining/Extraction,1.0,Mining/Extraction,40.5,Medium,0.747,0.6,301.3,280.77,301.3,280.77,1.213,1.369,1.376,441.358,77.124,79.016,Built-up,50.0,1516.531494140625,0.7259902397577118,2.3841857910156287e-07,0.49450837301163786,0.40055060737894727,1.0,47.0,dist_quarry_km,3.9714,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 44/100). Intensity score 10/100. Overall risk: 40/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41,0.45,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
17.26132,76.81692,Karnataka,1726_7682,2026-09-15,754.0,Other/Unknown,1.0,Other/Unknown,16.5,Low,0.35,6.43,339.06,305.88,339.06,305.88,5.909,7.251,6.826,402.114,97.848,42.374,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3374,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 43/100. Overall risk: 16/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.4,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
17.40365,80.95362,Telangana,1740_8095,2026-09-01,716.0,Wildfire,0.9999,Wildfire,21.6,Low,0.283,3.34,336.38,288.08,336.38,288.08,21.465,35.807,26.197,505.836,80.413,25.143,Tree cover,10.0,120.82575225830078,0.26140197200678245,2.4517694553192188e-21,0.3654005183058831,,1.0,4.0,landcover_code,3.2293,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 13/100). Intensity score 32/100. Overall risk: 22/100.,0.0,0.0,0.0,0.0,1e-04,0.0,0.9999,0.34,0.56,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
17.46485,80.65231,Telangana,1746_8065,2026-08-25,2017.0,Mining/Extraction,1.0,Mining/Extraction,40.9,Medium,0.748,1.05,308.11,286.21,308.11,286.21,10.137,12.646,1.227,517.12,106.255,19.09,Tree cover,10.0,1198.5992431640625,0.7413915852262982,8.496272260096937e-07,0.49663005102941005,0.21975236873984294,1.0,51.0,dist_quarry_km,4.3855,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 42/100). Intensity score 16/100. Overall risk: 41/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
17.58122,79.99252,Telangana,1758_7999,2026-09-02,837.0,Other/Unknown,0.9998,Other/Unknown,17.1,Low,0.35,4.4,336.43,288.03,336.43,288.03,2.888,46.666,22.486,539.897,136.231,25.038,Grassland,30.0,544.7049560546875,0.13070098600339122,3.576533358679464e-20,,,0.5,2.0,dist_industrial_zone_km,1.3569,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 37/100. Overall risk: 17/100.,1e-04,0.0,1e-04,0.0,0.9998,0.0,0.0,0.46,0.64,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
17.60913,83.20387,AndhraPradesh,1761_8320,2026-08-26,729.0,Industrial,1.0,Industrial,58.4,High,0.802,9.96,331.24,296.24,331.24,296.24,1.511,0.99,17.829,407.934,162.4,3.782,Built-up,50.0,5461.70703125,0.7413915852262982,8.898096003883441e-07,0.6042439449666803,0.30455147714907765,1.0,52.0,dist_power_plant_km,2.4021,Classified as Industrial (100% confidence). moderately persistent (persistence score 46/100). Intensity score 52/100. Overall risk: 58/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47,0.4,N21,VIIRS,l,2.0NRT,D,20.0,50.0,,,,0,medium
17.6104,83.20434,AndhraPradesh,1761_8320,2026-09-05,2012.0,Industrial,1.0,Industrial,60.9,High,0.764,3.91,330.16,295.47,330.16,295.47,1.452,1.108,17.702,407.788,162.503,3.913,Built-up,50.0,5461.70703125,0.7450530918139344,0.7937005259840998,0.5280660554115191,0.1273719091672017,1.0,52.0,dist_power_plant_km,2.4587,Classified as Industrial (100% confidence). moderately persistent (persistence score 61/100). Intensity score 34/100. Overall risk: 61/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
